term,petitioner,respondent,jurisdiction,caseOrigin,caseSource,certReason,issue,issueArea,vote
1968,368,106,1,108,29,2,20110,2,majority
1968,195,27,1,3,3,12,40070,4,majority
1968,184,172,1,66,27,11,80180,8,majority
1968,100,27,1,107,30,11,10080,1,majority
1968,145,231,1,302,300,12,80050,8,majority
1968,19,27,2,53,22,1,100110,10,majority
1968,142,27,1,104,26,12,20230,2,majority
1968,100,28,1,302,300,12,90150,9,majority
1968,155,28,2,302,301,1,90160,9,majority
1968,249,247,1,96,22,12,90130,9,majority
1968,126,28,1,302,300,6,10040,1,majority
1968,27,21,1,41,25,12,20050,2,majority
1968,126,28,1,302,300,12,10030,1,majority
1968,186,27,1,110,23,12,20240,2,majority
1968,5,27,2,55,55,1,20020,2,majority
1968,222,109,1,46,28,13,20040,2,majority
1968,27,240,1,3,3,3,120010,12,majority
1968,126,27,1,50,29,2,10020,1,majority
1968,138,135,1,302,300,12,20100,2,majority
1968,145,171,1,75,25,12,80050,8,majority
1968,221,338,1,32,32,12,30010,3,majority
1968,19,215,1,72,30,2,90090,9,majority
1968,247,19,2,75,75,1,90210,9,majority
1968,218,28,2,302,300,1,30010,3,majority
1968,213,3,1,302,300,12,20370,2,majority
1968,4,198,2,123,123,1,90340,9,majority
1968,211,14,1,55,32,12,90130,9,majority
1968,382,151,1,24,24,11,70070,7,majority
1968,251,21,2,94,94,1,20010,2,majority
1968,141,198,1,108,29,11,80010,8,majority
1968,103,172,1,302,300,11,80180,8,majority
1968,186,303,1,93,30,11,90130,9,majority
1968,251,3,2,75,75,1,20010,2,majority
1968,100,28,1,302,301,12,90380,9,majority
1968,28,126,1,98,24,2,10170,1,majority
1968,110,28,1,302,300,11,10050,1,majority
1968,100,28,1,302,301,12,10170,1,majority
1968,110,28,1,302,301,12,10050,1,majority
1968,100,28,1,302,301,12,10050,1,majority
1968,130,407,1,134,30,12,20230,2,dissent
1968,100,28,1,302,301,11,10270,1,dissent
1968,138,135,2,93,93,1,20100,2,dissent
1969,238,198,1,50,29,11,80010,8,majority
1969,222,21,1,85,25,12,20050,2,majority
1969,175,28,2,302,300,1,10040,1,majority
1969,211,28,2,302,300,1,20030,2,majority
1969,120,172,1,131,24,12,80180,8,majority
1969,126,27,1,50,29,12,30060,3,majority
1969,27,240,2,122,122,1,10090,1,majority
1969,100,27,1,96,22,11,10090,1,majority
1969,126,28,1,50,29,11,90150,9,majority
1969,100,28,1,302,300,12,10010,1,majority
1969,117,28,1,302,300,12,30190,3,majority
1969,113,28,1,57,25,12,100030,10,majority
1969,231,249,1,103,26,12,70190,7,majority
1969,3,366,2,66,66,1,90120,9,majority
1969,152,152,1,55,32,10,80350,8,majority
1969,222,21,7,75,25,1,20050,2,majority
1969,195,109,1,302,300,12,20040,2,majority
1969,382,151,1,25,25,11,90120,9,majority
1969,222,21,1,107,30,12,20050,2,majority
1969,126,28,1,50,29,12,20370,2,majority
1969,142,27,1,83,28,12,20230,2,majority
1969,222,5,2,42,42,1,20040,2,majority
1969,224,21,2,61,61,1,20040,2,majority
1969,126,28,2,302,300,1,10320,1,majority
1969,237,185,1,66,27,11,60010,6,majority
1969,100,27,1,92,23,11,40010,4,majority
1969,166,16,2,96,96,1,90380,9,majority
1969,28,126,1,89,28,12,10010,1,majority
1969,28,212,2,53,53,1,90110,9,majority
1969,27,366,2,55,55,1,80020,8,majority
1969,237,185,1,96,22,2,10580,1,majority
1969,27,100,1,81,26,11,10090,1,majority
1969,27,195,1,74,26,3,10580,1,majority
1969,249,247,1,97,22,12,70060,7,majority
1969,142,407,1,83,28,12,20230,2,majority
1969,27,100,2,132,132,1,90110,9,majority
1969,251,26,2,302,300,1,90480,9,majority
1969,115,27,1,94,22,11,10050,1,majority
1969,28,157,2,44,44,1,90090,9,majority
1969,28,28,9,0,0,1,110010,11,majority
1969,28,28,9,0,0,1,110010,11,majority
1969,151,382,1,32,32,11,70070,7,majority
1969,142,27,1,94,22,12,20230,2,majority
1969,28,152,2,45,45,1,80110,8,majority
1969,27,157,1,75,25,2,120010,12,majority
1969,249,159,1,302,301,12,100020,10,majority
1969,27,176,1,61,25,2,80060,8,majority
1969,249,195,1,302,300,12,100020,10,majority
1969,222,21,2,118,26,1,20050,2,majority
1969,28,9,2,80,80,1,30090,3,majority
1969,27,100,1,129,29,12,10050,1,majority
1969,3,212,2,96,96,1,20180,2,majority
1969,212,28,2,50,50,1,20180,2,majority
1969,156,28,2,302,300,1,30190,3,majority
1969,27,114,1,69,27,12,120030,12,majority
1969,175,28,2,302,300,1,20170,2,majority
1969,212,28,1,94,22,12,20190,2,majority
1969,212,28,2,50,50,1,20190,2,majority
1969,218,28,1,302,301,12,30150,3,majority
1969,240,369,1,9,28,2,120010,12,majority
1969,27,240,1,66,27,12,120010,12,majority
1969,175,28,1,302,300,12,20170,2,majority
1969,175,28,2,302,300,1,20170,2,majority
1969,170,326,1,107,30,2,90120,9,majority
1969,170,28,1,105,30,11,20160,2,majority
1969,151,249,1,52,30,12,90130,9,majority
1969,212,28,2,75,75,1,20190,2,majority
1969,240,27,1,42,25,2,120010,12,majority
1969,190,139,1,302,300,11,30030,3,majority
1969,382,151,1,29,29,12,70100,7,majority
1969,156,27,1,119,25,12,30150,3,majority
1969,175,28,1,302,300,12,10010,1,majority
1969,28,212,2,66,66,1,20180,2,majority
1969,16,6,8,0,0,1,90420,9,majority
1969,151,249,1,48,29,12,70010,7,majority
1969,28,212,2,96,96,1,20180,2,majority
1969,126,28,1,46,28,12,10250,1,majority
1969,27,158,2,66,66,1,80020,8,majority
1969,178,28,1,302,300,12,30190,3,majority
1969,159,145,1,43,25,2,80050,8,majority
1969,126,28,1,302,300,12,10170,1,majority
1969,126,28,1,302,300,12,10170,1,majority
1969,142,27,1,48,29,11,30130,3,majority
1969,145,116,1,56,25,10,80050,8,majority
1969,142,27,1,74,26,11,30130,3,majority
1969,5,251,2,79,79,1,20010,2,majority
1969,211,28,2,83,83,1,90380,9,majority
1969,117,28,2,302,300,1,30190,3,majority
1969,100,28,2,302,300,1,10050,1,majority
1969,100,28,1,111,23,12,10060,1,majority
1969,100,28,2,302,300,1,10580,1,majority
1969,100,28,1,302,301,12,10090,1,majority
1969,28,28,9,0,0,1,110010,11,majority
1969,3,251,2,45,45,1,20010,2,majority
1969,111,198,1,108,29,12,60010,6,majority
1969,28,28,9,0,0,1,110010,11,majority
1969,28,215,1,50,29,11,10020,1,majority
1969,213,28,2,302,300,1,20340,2,majority
1969,27,142,2,80,80,1,30130,3,majority
1969,27,113,2,92,92,1,80020,8,majority
1969,237,366,1,96,96,12,90120,9,majority
1969,241,195,2,302,301,1,20100,2,majority
1969,27,100,4,55,32,1,90430,9,majority
1969,100,28,2,302,300,1,10580,1,majority
1969,28,100,1,103,26,12,10060,1,majority
1969,28,100,1,72,30,12,10060,1,majority
1969,28,100,1,90,29,12,10060,1,majority
1969,117,28,1,302,300,12,30190,3,majority
1969,100,28,1,302,300,12,10050,1,majority
1969,251,28,2,52,52,1,20220,2,dissent
1969,151,145,1,79,24,2,80050,8,dissent
1969,222,166,1,302,300,10,20040,2,dissent
1969,224,2,1,117,26,11,30150,3,dissent
1969,238,317,1,83,28,12,90240,9,dissent
1969,152,304,1,41,25,12,90240,9,dissent
1969,27,240,1,81,26,2,120030,12,dissent
1969,27,240,1,117,26,11,120010,12,dissent
1969,28,212,2,79,79,1,20180,2,dissent
1969,245,245,2,129,129,1,80240,8,dissent
1969,175,28,1,302,300,12,90150,9,dissent
1969,28,126,1,94,22,12,10030,1,dissent
1969,126,28,1,302,301,12,10030,1,dissent
1969,222,238,1,96,22,12,20040,2,dissent
1969,231,249,1,57,25,12,70140,7,dissent
1969,28,100,1,302,300,12,10270,1,dissent
1970,27,171,2,79,79,1,120010,12,majority
1970,366,3,2,66,66,1,90120,9,majority
1970,100,28,1,302,300,0,10170,1,majority
1970,126,27,1,0,25,12,10170,1,majority
1970,126,27,1,56,25,12,90150,9,majority
1970,114,114,1,50,29,12,80030,8,majority
1970,141,184,2,112,21,1,90090,9,majority
1970,238,317,1,80,21,12,90240,9,majority
1970,326,187,1,52,30,11,80130,8,majority
1970,234,116,1,80,21,12,90120,9,majority
1970,382,249,1,23,23,12,70150,7,majority
1970,136,28,1,302,300,12,90150,9,majority
1970,251,3,2,85,85,1,20020,2,majority
1970,412,117,2,48,48,1,30200,3,majority
1970,170,6,1,302,300,12,20160,2,majority
1970,28,134,2,132,132,1,40020,4,majority
1970,28,100,1,50,29,12,10010,1,majority
1970,100,28,1,302,300,12,10080,1,majority
1970,100,28,2,302,300,1,10260,1,majority
1970,154,151,1,56,25,12,20140,2,majority
1970,111,4,1,300,300,12,30080,3,majority
1970,111,28,1,300,300,12,30080,3,majority
1970,151,382,1,21,21,2,70100,7,majority
1970,241,28,2,302,300,1,90130,9,majority
1970,249,247,1,43,25,11,70060,7,majority
1970,27,142,2,50,29,1,30130,3,majority
1970,190,211,1,302,300,11,30030,3,majority
1970,178,8,1,66,27,11,30030,3,majority
1970,190,211,1,302,301,11,30030,3,majority
1970,132,249,1,116,26,12,70020,7,majority
1970,184,184,1,66,27,12,80010,8,majority
1970,186,27,1,72,30,12,20240,2,majority
1970,213,28,1,302,300,12,20340,2,majority
1970,142,27,1,96,22,10,30130,3,majority
1970,28,239,2,56,56,1,90090,9,majority
1970,100,27,1,0,29,12,90130,9,majority
1970,186,27,1,45,29,12,10020,1,majority
1970,28,128,9,0,0,1,80130,8,majority
1970,249,132,1,130,24,12,90290,9,majority
1970,27,114,1,66,27,2,120030,12,majority
1970,27,6,1,302,300,12,80130,8,majority
1970,27,6,1,302,300,12,80130,8,majority
1970,100,28,1,134,30,12,10060,1,majority
1970,247,111,1,302,300,12,60020,6,majority
1970,119,317,1,55,32,10,90240,9,majority
1970,100,28,1,302,300,12,10040,1,majority
1970,100,27,1,59,25,12,10540,1,majority
1970,126,28,1,302,300,12,20320,2,majority
1970,126,27,1,55,32,12,10130,1,majority
1970,222,21,1,100,24,10,20050,2,majority
1970,222,21,1,43,25,12,20050,2,majority
1970,21,222,2,302,300,1,20050,2,majority
1970,2,222,2,100,100,1,20050,2,majority
1970,222,21,2,100,100,1,90210,9,majority
1970,7,248,2,50,50,1,20190,2,majority
1970,135,27,1,94,22,10,80170,8,majority
1970,27,170,1,3,3,12,20150,2,majority
1970,184,172,1,66,27,2,80180,8,majority
1970,27,117,2,48,48,1,30200,3,majority
1970,27,117,2,48,48,1,30200,3,majority
1970,222,225,1,302,301,11,30010,3,majority
1970,142,27,1,96,22,11,30130,3,majority
1970,106,368,1,50,29,12,20270,2,majority
1970,148,148,1,25,25,12,80270,8,majority
1970,27,254,1,48,29,12,90340,9,majority
1970,177,28,1,301,301,12,40020,4,majority
1970,100,3,2,302,300,1,40010,4,majority
1970,100,27,1,117,26,11,90150,9,majority
1970,27,117,2,97,97,1,80020,8,majority
1970,382,5,1,26,26,12,70100,7,majority
1970,218,3,2,302,300,1,30150,3,majority
1970,177,28,1,45,29,12,80030,8,majority
1970,251,28,1,85,85,0,20090,2,majority
1970,28,27,9,0,0,1,100010,10,majority
1970,218,28,2,302,301,1,30150,3,majority
1970,222,214,1,85,25,12,20400,2,majority
1970,251,28,2,45,45,1,20090,2,majority
1970,27,253,1,9,25,2,120010,12,majority
1970,100,28,1,302,300,12,10080,1,majority
1970,249,247,1,302,300,11,70060,7,majority
1970,369,113,1,9,29,10,120010,12,majority
1970,28,106,2,45,45,1,20300,2,majority
1970,211,28,2,60,60,1,20030,2,majority
1970,100,28,1,302,300,11,10060,1,majority
1970,174,19,1,94,22,12,10050,1,majority
1970,142,27,1,121,25,11,30130,3,majority
1970,126,28,1,302,300,12,10130,1,majority
1970,28,126,2,99,24,1,10030,1,dissent
1970,28,100,2,60,25,1,10270,1,dissent
1970,28,212,2,96,96,1,10050,1,dissent
1970,116,145,1,79,24,12,80050,8,dissent
1970,145,116,1,75,25,2,80070,8,dissent
1970,126,28,1,302,300,10,10110,1,dissent
1970,28,117,2,75,75,1,90060,9,dissent
1970,111,28,2,96,96,1,30080,3,dissent
1970,28,242,2,80,80,1,90060,9,dissent
1970,100,28,1,302,300,11,10100,1,dissent
1970,150,329,1,118,26,12,80130,8,dissent
1970,166,153,2,302,300,1,20200,2,dissent
1970,27,100,1,66,27,12,10050,1,dissent
1970,328,106,2,55,55,1,20280,2,dissent
1970,368,106,1,51,29,2,20310,2,dissent
1970,142,27,1,50,29,2,30130,3,dissent
1970,3,212,2,50,50,1,20180,2,dissent
1970,126,28,1,302,300,11,10250,1,dissent
1970,362,140,1,122,25,10,80040,8,dissent
1970,28,100,1,302,300,11,10090,1,dissent
1970,27,128,2,104,26,1,80240,8,dissent
1970,231,249,1,66,27,3,70110,7,dissent
1970,28,100,1,50,29,11,10270,1,dissent
1970,27,158,2,66,66,1,80020,8,dissent
1970,21,251,1,302,300,12,20010,2,dissent
1970,28,222,2,69,69,1,20090,2,dissent
1970,251,5,1,302,300,2,20090,2,dissent
1970,222,3,1,85,25,11,20040,2,dissent
1970,371,249,1,48,29,10,70060,7,dissent
1970,27,100,1,73,26,11,10050,1,dissent
1970,25,362,2,53,53,1,30180,3,dissent
1971,28,156,2,48,48,1,90340,9,majority
1971,215,27,1,48,29,12,40040,4,majority
1971,28,171,1,96,22,12,80120,8,majority
1971,145,151,1,55,32,12,80050,8,majority
1971,28,215,2,50,50,1,40040,4,majority
1971,28,212,2,92,92,1,20190,2,majority
1971,177,28,2,302,300,1,40020,4,majority
1971,213,27,1,0,29,12,20320,2,majority
1971,231,145,1,103,26,12,80220,8,majority
1971,28,126,1,126,24,12,90040,9,majority
1971,215,28,1,122,25,12,10020,1,majority
1971,213,27,1,0,30,12,20320,2,majority
1971,188,153,2,302,300,1,20130,2,majority
1971,198,145,1,75,25,11,80050,8,majority
1971,382,249,1,32,32,12,70120,7,majority
1971,249,151,1,26,26,12,70070,7,majority
1971,213,3,2,302,300,1,20370,2,majority
1971,28,126,1,98,24,12,90130,9,majority
1971,215,28,1,87,28,12,10020,1,majority
1971,371,151,1,56,25,12,80040,8,majority
1971,28,100,1,80,21,11,10020,1,majority
1971,239,28,2,66,66,1,20180,2,majority
1971,27,106,1,66,27,12,10480,1,majority
1971,27,28,9,0,0,1,100040,10,majority
1971,405,237,1,32,32,12,90130,9,majority
1971,25,130,2,58,58,1,90130,9,majority
1971,27,126,1,50,29,12,10120,1,majority
1971,352,148,1,25,25,11,80270,8,majority
1971,28,218,1,133,27,12,40010,4,majority
1971,215,19,1,153,27,12,10330,1,majority
1971,182,151,1,52,30,11,20060,2,majority
1971,247,249,1,55,32,11,70060,7,majority
1971,26,211,2,122,122,1,90340,9,majority
1971,251,28,2,85,85,1,20090,2,majority
1971,100,28,1,302,302,12,10080,1,majority
1971,27,198,2,50,50,1,80010,8,majority
1971,27,130,2,106,106,1,90340,9,majority
1971,100,27,1,71,28,12,90130,9,majority
1971,126,28,1,59,25,12,10020,1,majority
1971,254,28,1,302,300,12,10170,1,majority
1971,186,27,1,50,29,12,30130,3,majority
1971,382,151,1,28,28,10,70080,7,majority
1971,211,211,2,120,120,1,20030,2,majority
1971,100,27,1,96,22,12,40010,4,majority
1971,100,3,1,302,301,12,40010,4,majority
1971,100,28,1,302,300,12,40010,4,majority
1971,138,135,1,302,301,12,20100,2,majority
1971,134,19,2,109,109,1,20100,2,majority
1971,158,145,1,302,300,12,90150,9,majority
1971,357,238,1,25,25,11,80010,8,majority
1971,369,152,1,85,25,12,120010,12,majority
1971,156,28,1,302,300,12,30190,3,majority
1971,215,19,1,121,25,12,30160,3,majority
1971,28,251,2,117,117,1,20220,2,majority
1971,142,407,1,96,22,10,30130,3,majority
1971,369,113,1,9,30,2,120010,12,majority
1971,28,165,2,80,21,1,50020,5,majority
1971,100,28,1,121,25,5,10200,1,majority
1971,169,28,1,133,27,11,10020,1,majority
1971,28,218,2,60,25,1,30150,3,majority
1971,138,135,2,53,53,1,20100,2,majority
1971,189,27,2,81,81,1,80020,8,majority
1971,27,238,2,66,66,1,80010,8,majority
1971,222,28,1,302,300,12,20040,2,majority
1971,153,28,1,302,300,11,20130,2,majority
1971,236,28,2,69,69,1,20220,2,majority
1971,138,135,1,119,25,12,90090,9,majority
1971,3,104,1,302,300,12,80100,8,majority
1971,28,3,9,0,0,1,80130,8,majority
1971,28,189,9,0,0,1,80130,8,majority
1971,28,28,9,0,0,1,110010,11,majority
1971,170,27,1,123,30,12,80060,8,majority
1971,166,171,1,302,300,12,20200,2,majority
1971,28,28,9,0,0,1,90200,9,majority
1971,28,28,9,0,0,1,110020,11,majority
1971,28,251,2,83,83,1,20090,2,majority
1971,126,28,1,302,300,12,10030,1,majority
1971,27,100,1,93,30,12,10070,1,majority
1971,145,231,1,60,25,12,80050,8,majority
1971,236,236,1,302,300,12,20350,2,majority
1971,231,231,1,96,22,12,80070,8,majority
1971,28,27,9,0,0,1,100010,10,majority
1971,249,151,1,66,27,12,70010,7,majority
1971,116,28,2,81,81,1,80130,8,majority
1971,184,172,1,75,25,11,80180,8,majority
1971,28,212,2,50,50,1,20190,2,majority
1971,100,28,1,302,301,11,10090,1,majority
1971,352,148,1,77,25,12,80310,8,majority
1971,159,172,1,108,29,2,80180,8,majority
1971,136,28,1,302,300,12,40010,4,majority
1971,366,234,2,111,111,1,80220,8,majority
1971,126,28,1,302,300,12,90130,9,majority
1971,159,198,1,56,25,2,80050,8,majority
1971,123,28,2,58,58,1,20100,2,majority
1971,218,28,2,302,300,1,30150,3,majority
1971,28,213,2,72,72,1,20350,2,majority
1971,251,28,1,75,25,12,20090,2,majority
1971,218,27,1,122,25,12,30010,3,majority
1971,175,3,1,302,300,12,10040,1,majority
1971,28,28,9,0,0,1,110020,11,majority
1971,117,28,2,57,57,1,90060,9,majority
1971,169,28,1,302,302,12,40010,4,majority
1971,27,6,1,81,26,12,10070,1,majority
1971,100,3,2,302,300,1,10050,1,majority
1971,169,28,1,79,24,11,90150,9,majority
1971,100,28,1,302,300,12,10170,1,majority
1971,249,27,1,86,28,12,80140,8,majority
1971,222,3,1,126,24,12,20050,2,majority
1971,27,21,1,98,24,12,20050,2,majority
1971,254,27,1,48,29,12,10070,1,majority
1971,3,218,1,66,27,11,30150,3,majority
1971,218,3,2,302,300,1,30150,3,majority
1971,239,26,1,53,22,12,30010,3,majority
1971,28,126,1,97,22,12,10270,1,majority
1971,100,28,1,73,26,12,10050,1,majority
1971,190,28,1,302,300,12,30190,3,majority
1971,126,28,1,302,300,12,10010,1,majority
1971,100,28,1,302,300,11,40010,4,majority
1971,231,27,2,108,108,1,80020,8,majority
1971,126,28,2,302,300,1,10130,1,majority
1971,362,140,2,131,131,1,20180,2,dissent
1971,382,151,1,89,28,12,100020,10,dissent
1971,116,145,1,43,25,12,80050,8,dissent
1971,213,28,1,302,301,11,20370,2,dissent
1971,126,28,1,302,301,11,10030,1,dissent
1971,213,28,2,302,300,1,20350,2,dissent
1971,147,147,1,86,28,11,80120,8,dissent
1971,100,28,1,66,27,11,10010,1,dissent
1971,211,211,2,69,69,1,20010,2,dissent
1971,241,195,2,108,108,1,20100,2,dissent
1971,100,28,1,302,300,11,10170,1,dissent
1971,362,140,2,55,55,1,20190,2,dissent
1971,28,198,1,63,29,12,80010,8,dissent
1971,100,28,1,302,300,11,10270,1,dissent
1971,28,8,2,80,80,1,30090,3,dissent
1971,150,326,1,50,29,12,80130,8,dissent
1971,176,302,1,3,3,12,90120,9,dissent
1971,186,324,1,50,29,12,10020,1,dissent
1971,100,28,2,302,300,1,10580,1,dissent
1971,100,28,1,302,301,11,10580,1,dissent
1971,114,135,1,96,22,12,80030,8,dissent
1971,212,28,2,120,120,1,20180,2,dissent
1971,211,28,2,104,104,1,30100,3,dissent
1971,110,28,1,302,301,12,10150,1,dissent
1971,113,24,1,96,22,12,90490,9,dissent
1971,324,195,1,98,24,12,80060,8,dissent
1971,28,100,1,53,22,12,10060,1,dissent
1971,131,222,2,110,110,1,20040,2,dissent
1971,216,216,1,96,22,11,80010,8,dissent
1971,100,28,1,58,25,12,10120,1,dissent
1971,151,382,1,28,28,11,70130,7,dissent
1971,235,218,1,108,29,11,30010,3,dissent
1971,324,218,1,55,32,11,30010,3,dissent
1971,27,240,1,104,26,12,120010,12,dissent
1971,27,23,2,55,55,1,80140,8,dissent
1971,26,8,1,133,27,12,40030,4,dissent
1971,26,8,1,122,25,12,40030,4,dissent
1971,23,27,1,80,21,12,30010,3,dissent
1971,226,28,1,302,300,12,30010,3,dissent
1971,1,106,2,94,94,1,30060,3,dissent
1972,27,28,9,0,0,1,100040,10,majority
1972,28,28,9,0,0,1,90370,9,majority
1972,28,100,1,302,300,12,90190,9,majority
1972,195,28,2,302,300,1,40010,4,majority
1972,382,151,1,29,29,12,70080,7,majority
1972,100,3,1,302,300,12,40050,4,majority
1972,394,172,1,1,1,12,80210,8,majority
1972,27,170,2,123,123,1,40070,4,majority
1972,212,2,1,94,22,12,90130,9,majority
1972,117,28,1,301,301,12,80100,8,majority
1972,100,28,1,302,300,12,10270,1,majority
1972,100,27,1,69,27,12,10220,1,majority
1972,198,27,1,48,29,3,90330,9,majority
1972,241,195,1,50,29,12,90280,9,majority
1972,382,249,1,21,21,12,70060,7,majority
1972,28,100,1,87,28,12,10010,1,majority
1972,195,27,1,58,25,2,10170,1,majority
1972,140,4,2,126,126,1,90130,9,majority
1972,100,27,1,68,27,2,10540,1,majority
1972,104,3,1,103,26,10,80050,8,majority
1972,118,4,2,302,300,1,80100,8,majority
1972,28,28,9,0,0,1,110010,11,majority
1972,119,119,1,66,27,12,80010,8,majority
1972,100,27,1,96,22,10,10530,1,majority
1972,184,104,1,96,22,12,80010,8,majority
1972,140,5,1,302,300,12,20190,2,majority
1972,28,208,1,55,32,12,20400,2,majority
1972,362,129,2,60,60,1,90320,9,majority
1972,111,20,2,92,92,1,90090,9,majority
1972,241,27,1,128,29,2,40070,4,majority
1972,251,28,1,109,23,12,20010,2,majority
1972,100,28,1,302,300,11,10230,1,majority
1972,129,153,2,302,300,1,20200,2,majority
1972,27,172,2,55,55,1,80010,8,majority
1972,155,28,2,120,120,1,50020,5,majority
1972,155,28,2,60,60,1,50020,5,majority
1972,366,231,2,56,56,1,90120,9,majority
1972,27,240,1,50,29,2,120020,12,majority
1972,28,126,2,96,96,1,40040,4,majority
1972,100,28,1,302,300,11,10270,1,majority
1972,28,195,1,302,300,12,80100,8,majority
1972,148,27,2,83,83,1,80010,8,majority
1972,27,100,2,75,75,1,10470,1,majority
1972,129,362,1,0,24,12,90150,9,majority
1972,28,28,9,0,0,1,110010,11,majority
1972,222,131,1,79,24,11,20040,2,majority
1972,27,240,1,50,29,12,120010,12,majority
1972,100,6,1,74,26,2,10020,1,majority
1972,371,151,1,111,23,2,70040,7,majority
1972,104,28,2,302,300,1,80100,8,majority
1972,28,28,9,0,0,1,110010,11,majority
1972,239,26,1,87,28,12,30010,3,majority
1972,28,28,9,0,0,1,110010,11,majority
1972,317,185,1,114,24,12,90120,9,majority
1972,16,3,2,103,103,1,90180,9,majority
1972,170,4,2,302,301,1,20160,2,majority
1972,304,152,1,28,28,11,90120,9,majority
1972,126,27,1,0,26,12,10010,1,majority
1972,27,240,1,66,27,12,90110,9,majority
1972,100,27,1,73,26,12,10050,1,majority
1972,28,116,2,56,56,1,80130,8,majority
1972,126,6,1,50,29,12,10020,1,majority
1972,123,233,1,58,25,11,80170,8,majority
1972,100,27,2,302,300,1,90500,9,majority
