"","X","sex","yob","g2000","g2002","g2004","p2000","p2002","p2004","voting","hawthorne","civicduty","neighbors","self","control"
"4456",4456,0,1967,1,1,1,0,1,0,1,0,0,0,1,0
"4457",4457,1,1923,0,1,1,0,1,1,1,0,0,0,0,1
"4458",4458,0,1950,1,1,1,0,0,0,0,0,0,0,0,1
"4459",4459,1,1955,1,0,1,0,0,0,0,0,0,0,0,1
"4460",4460,1,1957,1,1,1,0,0,0,0,0,0,0,0,1
"4461",4461,0,1954,1,1,1,0,0,0,1,0,0,0,0,1
"4462",4462,0,1982,0,1,1,0,0,0,0,0,0,0,0,1
"4463",4463,1,1928,1,1,1,0,0,0,1,1,0,0,0,0
"4464",4464,0,1955,1,0,1,0,0,0,0,1,0,0,0,0
"4465",4465,0,1927,1,1,1,0,0,0,1,1,0,0,0,0
"4466",4466,0,1958,1,1,1,0,0,0,1,0,1,0,0,0
"4467",4467,1,1965,1,1,1,0,0,0,0,0,0,0,0,1
"4468",4468,0,1960,1,1,1,0,0,0,0,0,0,0,0,1
"4469",4469,0,1955,1,1,1,1,0,0,0,0,0,0,0,1
"4470",4470,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"4471",4471,1,1956,1,0,1,0,0,0,0,0,0,0,0,1
"4472",4472,1,1982,1,0,1,0,0,0,0,0,0,0,0,1
"4473",4473,0,1956,1,0,1,1,1,0,1,0,0,1,0,0
"4474",4474,1,1957,1,1,1,0,1,0,0,0,0,1,0,0
"4475",4475,0,1984,0,0,1,0,0,0,0,0,0,1,0,0
"4476",4476,1,1970,1,1,1,0,1,1,0,0,0,0,0,1
"4477",4477,0,1970,1,1,1,0,1,1,0,0,0,0,0,1
"4478",4478,1,1965,1,1,1,0,0,0,0,0,0,0,0,1
"4479",4479,1,1937,1,1,1,0,1,0,0,0,0,0,0,1
"4480",4480,0,1939,1,1,1,0,1,0,1,0,0,0,1,0
"4481",4481,1,1943,0,1,1,0,0,0,1,0,0,0,1,0
"4482",4482,0,1965,1,1,1,0,1,0,0,1,0,0,0,0
"4483",4483,0,1979,0,0,1,0,0,0,1,0,0,1,0,0
"4484",4484,0,1956,1,1,1,0,0,0,1,0,0,1,0,0
"4485",4485,1,1955,1,1,1,0,1,0,1,0,0,1,0,0
"4486",4486,1,1955,1,1,1,0,1,1,0,0,0,0,0,1
"4487",4487,0,1963,1,1,1,0,1,0,0,0,0,0,0,1
"4488",4488,1,1931,1,1,1,0,1,1,1,0,0,0,0,1
"4489",4489,0,1929,1,1,1,1,1,1,1,0,0,0,0,1
"4490",4490,0,1974,1,1,1,0,0,0,1,0,0,0,0,1
"4491",4491,1,1962,0,1,1,0,0,1,1,1,0,0,0,0
"4492",4492,1,1968,0,0,1,0,0,0,0,0,0,0,0,1
"4493",4493,0,1958,1,1,1,0,1,0,1,0,0,0,0,1
"4494",4494,1,1937,1,1,1,0,1,0,0,0,0,0,0,1
"4495",4495,0,1953,1,1,1,0,1,0,0,0,0,0,0,1
"4496",4496,1,1949,1,1,1,0,1,0,0,0,0,0,0,1
"4497",4497,1,1967,1,1,1,0,1,0,0,0,0,0,0,1
"4498",4498,0,1965,1,1,1,0,1,0,1,0,0,0,0,1
"4499",4499,0,1978,0,1,1,0,1,0,0,0,0,0,1,0
"4500",4500,1,1956,1,1,1,1,0,0,1,0,0,0,0,1
"4501",4501,0,1954,1,0,1,1,0,0,0,0,0,0,0,1
"4502",4502,0,1968,1,0,1,0,0,1,0,0,0,0,0,1
"4503",4503,1,1971,1,0,1,0,0,0,0,0,0,0,0,1
"4504",4504,1,1950,1,1,1,0,1,0,0,0,0,0,0,1
"4505",4505,1,1950,1,1,1,0,1,0,0,0,1,0,0,0
"4506",4506,0,1964,1,1,1,0,0,1,0,0,1,0,0,0
"4507",4507,1,1967,1,0,1,0,0,1,0,0,1,0,0,0
"4508",4508,0,1961,1,1,1,0,0,0,0,0,1,0,0,0
"4509",4509,1,1962,1,1,1,0,0,0,0,0,1,0,0,0
"4510",4510,1,1923,1,1,1,1,1,1,0,0,0,0,0,1
"4511",4511,0,1913,1,1,1,0,1,0,0,0,0,0,0,1
"4512",4512,1,1966,1,1,1,0,1,0,0,0,0,0,1,0
"4513",4513,0,1966,1,1,1,0,1,0,1,0,0,0,1,0
"4514",4514,0,1959,1,1,1,0,0,1,0,0,0,0,1,0
"4515",4515,1,1960,1,1,1,0,1,1,0,0,0,1,0,0
"4516",4516,1,1944,1,0,1,0,0,0,0,1,0,0,0,0
"4517",4517,0,1942,1,0,1,0,0,0,0,1,0,0,0,0
"4518",4518,1,1948,1,1,1,0,1,1,0,0,1,0,0,0
"4519",4519,1,1963,1,1,1,0,0,0,0,0,0,1,0,0
"4520",4520,0,1961,1,1,1,0,0,0,0,0,0,1,0,0
"4521",4521,0,1964,1,1,1,0,1,0,0,0,0,0,0,1
"4522",4522,1,1964,1,1,1,0,1,0,0,0,0,0,0,1
"4523",4523,0,1962,1,1,1,0,1,1,1,0,0,0,0,1
"4524",4524,0,1959,1,1,1,0,0,0,0,0,0,0,0,1
"4525",4525,1,1960,1,1,1,0,0,0,0,0,0,0,0,1
"4526",4526,0,1958,1,1,1,1,1,0,0,1,0,0,0,0
"4527",4527,1,1962,1,0,1,0,0,0,0,1,0,0,0,0
"4528",4528,1,1945,1,1,1,0,0,0,1,0,0,0,0,1
"4529",4529,0,1946,1,1,1,0,0,0,1,0,0,0,0,1
"4530",4530,1,1947,1,1,1,0,1,0,1,0,0,0,0,1
"4531",4531,0,1947,1,1,1,1,1,0,1,0,0,0,0,1
"4532",4532,0,1954,1,1,1,0,1,0,1,0,0,0,0,1
"4533",4533,0,1952,1,1,1,0,1,0,0,0,0,0,0,1
"4534",4534,1,1953,1,1,1,0,1,0,0,0,0,0,0,1
"4535",4535,0,1957,1,1,1,0,1,0,1,0,0,0,0,1
"4536",4536,1,1958,1,1,1,0,0,0,1,0,0,0,0,1
"4537",4537,0,1963,1,1,1,0,0,0,0,0,0,0,0,1
"4538",4538,1,1964,1,1,1,0,0,0,0,0,0,0,0,1
"4539",4539,0,1936,1,1,1,0,1,0,0,0,0,0,0,1
"4540",4540,1,1941,1,1,1,0,0,0,0,0,0,0,0,1
"4541",4541,0,1964,1,1,1,0,0,0,1,0,1,0,0,0
"4542",4542,1,1966,1,1,1,0,0,0,0,0,1,0,0,0
"4543",4543,0,1962,1,1,1,0,0,0,0,0,0,1,0,0
"4544",4544,1,1962,1,1,1,0,1,0,0,0,0,1,0,0
"4545",4545,1,1965,0,0,1,0,0,0,0,0,0,0,0,1
"4546",4546,0,1946,1,1,1,0,0,0,0,0,0,0,0,1
"4547",4547,1,1952,1,1,1,0,1,0,1,0,0,0,0,1
"4548",4548,0,1947,1,1,1,0,0,0,1,0,0,0,0,1
"4549",4549,1,1953,1,1,1,0,1,0,1,0,0,0,0,1
"4550",4550,0,1950,1,0,1,0,1,0,0,0,0,0,0,1
"4551",4551,0,1948,1,0,1,1,0,0,0,0,0,0,0,1
"4552",4552,1,1949,1,1,1,1,0,0,1,0,0,0,0,1
"4553",4553,1,1953,1,1,1,0,0,0,1,0,0,0,0,1
"4554",4554,1,1981,1,1,1,1,0,0,1,0,0,0,0,1
"4555",4555,0,1948,1,1,1,0,0,0,1,0,0,0,0,1
"4556",4556,1,1956,1,1,1,0,1,0,1,1,0,0,0,0
"4557",4557,0,1959,1,1,1,0,1,0,1,1,0,0,0,0
"4558",4558,1,1960,1,1,1,0,0,1,0,1,0,0,0,0
"4559",4559,0,1958,1,1,1,0,0,1,0,1,0,0,0,0
"4560",4560,0,1946,1,1,1,0,1,0,0,0,0,0,1,0
"4561",4561,1,1934,1,1,1,0,1,1,1,0,0,0,1,0
"4562",4562,0,1960,1,1,1,0,0,0,1,0,0,0,0,1
"4563",4563,1,1956,1,1,1,0,1,0,1,0,0,0,0,1
"4564",4564,1,1984,0,0,1,0,1,1,0,0,0,0,0,1
"4565",4565,1,1950,1,1,1,0,1,1,0,0,0,0,0,1
"4566",4566,0,1947,1,0,1,0,0,1,1,0,0,0,0,1
"4567",4567,1,1958,1,1,1,1,1,0,1,0,0,1,0,0
"4568",4568,0,1958,1,1,1,1,1,0,1,0,0,1,0,0
"4569",4569,0,1947,1,1,1,0,1,0,0,0,0,0,1,0
"4570",4570,1,1974,1,1,1,0,1,0,1,0,1,0,0,0
"4571",4571,0,1973,1,1,1,0,1,0,1,0,1,0,0,0
"4572",4572,0,1932,1,1,1,0,0,0,0,0,0,0,0,1
"4573",4573,0,1922,1,0,1,0,1,1,0,0,0,0,0,1
"4574",4574,1,1924,1,0,1,0,0,0,0,0,0,0,0,1
"4575",4575,0,1966,1,1,1,0,1,0,1,0,0,0,0,1
"4576",4576,1,1965,1,1,1,0,1,1,1,0,0,0,0,1
"4577",4577,0,1963,1,1,1,0,0,1,0,0,0,0,1,0
"4578",4578,1,1964,1,1,1,0,0,0,0,0,0,0,1,0
"4579",4579,1,1965,1,1,1,1,1,0,0,0,0,0,0,1
"4580",4580,0,1958,1,1,1,0,1,0,0,0,0,0,0,1
"4581",4581,0,1961,1,1,1,0,1,0,0,0,0,0,0,1
"4582",4582,1,1964,1,1,1,0,1,0,0,0,0,0,0,1
"4583",4583,0,1961,0,0,1,0,0,1,0,0,0,0,0,1
"4584",4584,0,1931,1,1,1,1,0,1,0,0,0,0,0,1
"4585",4585,1,1951,1,1,1,0,1,0,1,0,0,0,1,0
"4586",4586,1,1953,1,1,1,0,0,1,0,0,1,0,0,0
"4587",4587,1,1983,0,1,1,0,1,1,1,0,1,0,0,0
"4588",4588,0,1951,1,1,1,1,1,1,1,0,1,0,0,0
"4589",4589,1,1985,0,0,1,0,0,1,1,0,1,0,0,0
"4590",4590,1,1966,0,1,1,0,1,0,1,1,0,0,0,0
"4591",4591,0,1958,1,1,1,0,1,0,1,1,0,0,0,0
"4592",4592,1,1957,0,1,1,0,0,0,1,0,0,0,0,1
"4593",4593,0,1957,0,1,1,0,1,0,1,0,0,0,0,1
"4594",4594,0,1939,1,0,1,0,1,0,1,0,0,0,0,1
"4595",4595,1,1956,1,1,1,0,0,0,1,1,0,0,0,0
"4596",4596,0,1958,1,1,1,0,0,0,0,1,0,0,0,0
"4597",4597,1,1965,1,1,1,0,1,0,1,0,0,0,0,1
"4598",4598,0,1959,1,1,1,0,1,0,1,0,0,0,0,1
"4599",4599,0,1956,1,1,1,0,0,0,0,0,0,1,0,0
"4600",4600,1,1985,0,0,1,0,0,0,0,0,0,1,0,0
"4601",4601,1,1955,1,1,1,0,0,0,0,0,0,1,0,0
"4602",4602,0,1986,0,0,1,0,0,0,1,0,0,0,0,1
"4603",4603,1,1953,1,1,1,0,1,0,1,0,0,0,0,1
"4604",4604,1,1944,1,1,1,0,1,0,1,0,0,1,0,0
"4605",4605,0,1941,1,1,1,1,1,1,1,0,0,1,0,0
"4606",4606,0,1955,1,1,1,0,0,0,0,0,0,0,0,1
"4607",4607,1,1955,1,1,1,0,0,0,0,0,0,0,0,1
"4608",4608,0,1958,1,1,1,0,1,0,0,0,1,0,0,0
"4609",4609,1,1961,1,1,1,0,1,0,0,0,1,0,0,0
"4610",4610,1,1940,1,1,1,0,1,0,0,0,0,0,0,1
"4611",4611,0,1946,1,1,1,0,0,0,0,0,0,0,0,1
"4612",4612,1,1946,1,1,1,0,0,0,0,0,0,0,0,1
"4613",4613,0,1950,1,1,1,0,0,0,1,0,0,0,1,0
"4614",4614,1,1955,1,1,1,1,0,0,1,0,0,0,1,0
"4615",4615,1,1954,1,1,1,0,1,0,0,1,0,0,0,0
"4616",4616,1,1985,0,0,1,0,0,0,0,1,0,0,0,0
"4617",4617,0,1956,1,1,1,0,1,0,0,1,0,0,0,0
"4618",4618,1,1968,1,1,1,0,0,0,0,0,0,0,0,1
"4619",4619,0,1967,1,1,1,0,0,0,0,0,0,0,0,1
"4620",4620,0,1918,1,1,1,1,1,0,1,0,0,1,0,0
"4621",4621,1,1971,1,1,1,0,0,0,0,0,0,0,0,1
"4622",4622,0,1971,1,1,1,0,0,0,0,0,0,0,0,1
"4623",4623,0,1962,1,1,1,1,0,0,1,0,0,0,0,1
"4624",4624,0,1931,1,1,1,0,0,1,0,0,0,1,0,0
"4625",4625,1,1936,1,1,1,0,0,1,0,0,0,1,0,0
"4626",4626,0,1951,1,1,1,1,1,0,0,0,0,0,0,1
"4627",4627,0,1955,1,0,1,0,1,0,0,0,0,0,1,0
"4628",4628,1,1955,1,1,1,0,1,0,1,0,0,0,1,0
"4629",4629,1,1957,1,1,1,0,1,0,0,0,1,0,0,0
"4630",4630,0,1953,1,1,1,0,0,0,0,0,1,0,0,0
"4631",4631,1,1953,1,1,1,1,1,1,1,0,0,0,0,1
"4632",4632,0,1950,1,1,1,1,0,0,1,0,0,0,0,1
"4633",4633,0,1984,0,1,1,0,0,1,0,0,0,0,0,1
"4634",4634,1,1966,1,1,1,0,0,0,0,0,0,0,0,1
"4635",4635,0,1969,1,1,1,1,1,0,1,0,0,0,0,1
"4636",4636,0,1950,1,1,1,0,0,0,1,0,0,0,0,1
"4637",4637,1,1950,1,1,1,0,0,0,1,0,0,0,0,1
"4638",4638,1,1956,1,0,1,0,0,0,0,0,1,0,0,0
"4639",4639,0,1947,1,0,1,0,1,0,1,0,1,0,0,0
"4640",4640,0,1980,1,1,1,1,0,0,0,0,0,0,0,1
"4641",4641,1,1948,1,1,1,1,1,0,1,0,0,0,0,1
"4642",4642,0,1947,1,1,1,0,1,0,1,0,0,0,0,1
"4643",4643,1,1950,1,1,1,0,0,0,1,0,0,0,0,1
"4644",4644,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"4645",4645,0,1939,1,1,1,0,1,0,1,0,0,0,0,1
"4646",4646,0,1986,0,0,1,0,0,0,0,1,0,0,0,0
"4647",4647,0,1957,1,1,1,0,1,0,1,1,0,0,0,0
"4648",4648,1,1959,1,1,1,0,1,0,1,0,0,0,0,1
"4649",4649,1,1966,1,1,1,0,1,0,1,0,0,0,0,1
"4650",4650,0,1960,1,1,1,0,0,0,0,0,0,0,0,1
"4651",4651,1,1950,1,1,1,0,0,0,1,1,0,0,0,0
"4652",4652,1,1971,1,1,1,0,0,0,0,0,1,0,0,0
"4653",4653,0,1968,1,1,1,0,0,0,0,0,1,0,0,0
"4654",4654,1,1965,1,1,1,0,0,0,0,0,0,1,0,0
"4655",4655,0,1944,1,1,1,0,0,0,0,0,0,1,0,0
"4656",4656,1,1967,1,1,1,0,0,0,0,0,0,0,0,1
"4657",4657,0,1968,1,1,1,0,0,0,0,0,0,0,0,1
"4658",4658,1,1961,1,1,1,0,0,0,0,0,0,0,0,1
"4659",4659,0,1958,1,1,1,0,0,0,0,0,0,0,0,1
"4660",4660,0,1955,1,1,1,0,0,0,0,0,1,0,0,0
"4661",4661,0,1922,1,1,1,0,0,0,0,0,1,0,0,0
"4662",4662,1,1921,1,1,1,0,0,0,0,0,1,0,0,0
"4663",4663,1,1959,1,1,1,1,0,0,1,0,0,0,1,0
"4664",4664,0,1958,0,1,1,0,0,0,1,0,0,0,1,0
"4665",4665,1,1965,1,1,1,0,0,0,0,0,0,0,0,1
"4666",4666,0,1963,1,1,1,0,0,0,0,0,0,0,0,1
"4667",4667,1,1972,1,1,1,0,0,0,0,0,0,0,0,1
"4668",4668,0,1971,1,1,1,0,0,0,0,0,0,0,0,1
"4669",4669,1,1961,1,1,1,0,0,0,0,0,0,0,0,1
"4670",4670,0,1959,1,1,1,0,0,0,1,0,0,0,0,1
"4671",4671,1,1942,1,1,1,1,0,0,1,0,0,0,1,0
"4672",4672,0,1938,1,1,1,0,0,0,1,0,0,0,1,0
"4673",4673,1,1968,1,0,1,0,0,0,0,0,0,0,0,1
"4674",4674,0,1962,1,1,1,0,0,1,0,0,0,0,0,1
"4675",4675,0,1958,1,1,1,0,0,1,0,0,0,0,0,1
"4676",4676,1,1966,1,1,1,0,0,0,0,0,0,0,0,1
"4677",4677,0,1952,1,1,1,1,1,0,0,1,0,0,0,0
"4678",4678,0,1961,1,1,1,0,0,0,1,0,0,1,0,0
"4679",4679,1,1959,1,0,1,0,0,0,0,0,0,1,0,0
"4680",4680,1,1949,1,1,1,0,0,0,1,0,0,0,0,1
"4681",4681,0,1949,1,1,1,1,1,1,1,0,0,0,0,1
"4682",4682,0,1950,1,1,1,0,1,1,0,0,0,0,1,0
"4683",4683,0,1982,0,0,1,0,0,0,0,0,0,0,1,0
"4684",4684,0,1983,0,0,1,0,0,0,0,1,0,0,0,0
"4685",4685,0,1986,0,0,1,0,0,0,0,1,0,0,0,0
"4686",4686,1,1953,1,1,1,0,1,0,1,1,0,0,0,0
"4687",4687,1,1956,1,1,1,0,1,0,1,0,1,0,0,0
"4688",4688,0,1961,1,1,1,0,1,1,1,0,1,0,0,0
"4689",4689,1,1941,1,1,1,0,0,0,0,0,0,0,0,1
"4690",4690,0,1941,1,1,1,0,1,1,1,0,0,0,0,1
"4691",4691,0,1960,1,1,1,0,0,0,1,0,0,0,0,1
"4692",4692,1,1961,1,1,1,0,0,0,1,0,0,0,0,1
"4693",4693,0,1958,1,1,1,0,1,0,0,0,0,0,0,1
"4694",4694,1,1958,1,0,1,0,0,0,0,0,0,0,0,1
"4695",4695,0,1945,1,1,1,0,0,0,1,0,0,0,0,1
"4696",4696,1,1945,1,1,1,0,0,0,1,0,0,0,0,1
"4697",4697,0,1965,1,1,1,0,0,0,1,0,0,1,0,0
"4698",4698,0,1946,1,1,1,0,1,0,1,1,0,0,0,0
"4699",4699,1,1949,1,1,1,0,1,0,1,1,0,0,0,0
"4700",4700,1,1981,1,1,1,0,1,1,1,0,0,0,0,1
"4701",4701,1,1949,1,1,1,1,1,1,1,0,0,0,0,1
"4702",4702,1,1983,0,1,1,0,1,1,1,0,0,0,0,1
"4703",4703,0,1950,1,1,1,1,1,1,1,0,0,0,0,1
"4704",4704,1,1967,1,1,1,0,1,0,1,0,0,0,0,1
"4705",4705,0,1967,1,1,1,0,1,0,1,0,0,0,0,1
"4706",4706,1,1962,1,0,1,0,0,1,1,0,0,0,0,1
"4707",4707,0,1963,1,1,1,0,0,0,0,0,0,0,0,1
"4708",4708,1,1957,1,1,1,0,0,0,0,0,1,0,0,0
"4709",4709,0,1948,1,0,1,0,0,0,0,0,1,0,0,0
"4710",4710,0,1970,1,1,1,0,1,0,0,0,0,0,1,0
"4711",4711,1,1971,1,1,1,0,1,0,0,0,0,0,1,0
"4712",4712,1,1954,1,1,1,0,0,0,0,0,0,0,0,1
"4713",4713,0,1955,1,1,1,0,0,0,0,0,0,0,0,1
"4714",4714,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"4715",4715,0,1957,1,1,1,0,0,0,0,0,0,0,0,1
"4716",4716,1,1952,1,1,1,0,1,0,0,0,0,0,0,1
"4717",4717,1,1950,1,1,1,0,0,0,1,0,0,1,0,0
"4718",4718,0,1938,1,1,1,1,1,1,1,0,0,1,0,0
"4719",4719,1,1951,1,1,1,0,1,0,1,0,0,0,0,1
"4720",4720,0,1930,1,1,1,0,1,0,0,0,0,1,0,0
"4721",4721,1,1938,1,1,1,0,1,1,0,0,0,1,0,0
"4722",4722,1,1957,1,1,1,0,1,0,1,0,0,0,0,1
"4723",4723,0,1956,1,1,1,0,1,0,1,0,0,0,0,1
"4724",4724,1,1949,1,1,1,0,0,1,1,0,0,0,0,1
"4725",4725,1,1968,1,1,1,0,0,0,1,0,0,0,1,0
"4726",4726,0,1968,1,1,1,0,1,1,1,0,0,0,1,0
"4727",4727,0,1965,1,1,1,0,0,0,0,0,0,0,0,1
"4728",4728,1,1967,1,1,1,0,1,0,0,0,0,0,0,1
"4729",4729,1,1959,1,1,1,1,0,0,0,1,0,0,0,0
"4730",4730,1,1982,1,1,1,0,0,0,0,0,1,0,0,0
"4731",4731,1,1956,1,1,1,0,0,0,0,0,1,0,0,0
"4732",4732,0,1956,1,1,1,0,1,0,0,0,1,0,0,0
"4733",4733,1,1985,0,0,1,0,0,0,0,0,1,0,0,0
"4734",4734,0,1956,1,1,1,0,0,0,0,0,0,0,0,1
"4735",4735,1,1954,1,1,1,0,1,0,0,0,0,1,0,0
"4736",4736,0,1955,1,1,1,0,0,0,0,0,0,1,0,0
"4737",4737,0,1957,1,1,1,0,1,0,0,1,0,0,0,0
"4738",4738,1,1960,1,1,1,0,1,0,0,1,0,0,0,0
"4739",4739,0,1966,1,1,1,0,0,0,1,0,0,0,0,1
"4740",4740,1,1972,1,1,1,0,0,0,1,0,0,0,0,1
"4741",4741,0,1959,1,1,1,0,0,1,1,0,0,0,0,1
"4742",4742,1,1922,1,1,1,0,1,0,0,0,0,0,1,0
"4743",4743,0,1922,1,1,1,1,1,1,0,0,0,0,1,0
"4744",4744,1,1955,0,1,1,0,0,0,0,0,0,0,0,1
"4745",4745,0,1959,1,1,1,0,0,0,0,0,0,0,0,1
"4746",4746,0,1985,0,0,1,0,0,0,0,0,0,0,0,1
"4747",4747,1,1958,1,1,1,0,0,0,0,0,0,0,0,1
"4748",4748,0,1957,1,1,1,0,1,0,0,0,0,0,0,1
"4749",4749,1,1932,1,1,1,1,0,0,0,0,0,0,0,1
"4750",4750,0,1961,1,1,1,0,0,0,0,0,1,0,0,0
"4751",4751,1,1962,1,1,1,0,0,0,0,0,1,0,0,0
"4752",4752,1,1969,1,1,1,0,0,1,1,0,0,0,1,0
"4753",4753,0,1965,1,1,1,0,0,1,1,0,0,0,1,0
"4754",4754,0,1947,1,0,1,0,0,1,0,0,0,1,0,0
"4755",4755,0,1957,1,1,1,0,0,0,0,0,0,0,1,0
"4756",4756,1,1972,1,0,1,0,0,0,1,0,0,0,0,1
"4757",4757,0,1971,1,1,1,0,0,1,0,0,0,0,0,1
"4758",4758,1,1956,1,1,1,0,1,0,0,0,0,0,0,1
"4759",4759,0,1935,1,1,1,0,0,0,0,0,0,0,0,1
"4760",4760,1,1940,1,1,1,1,0,1,0,0,0,0,0,1
"4761",4761,0,1948,1,1,1,0,0,1,0,0,0,0,0,1
"4762",4762,1,1954,1,1,1,0,1,1,0,0,0,0,0,1
"4763",4763,0,1956,1,1,1,0,1,1,0,0,0,0,0,1
"4764",4764,1,1962,1,0,1,0,1,0,0,0,0,0,0,1
"4765",4765,0,1964,1,1,1,0,1,0,0,0,0,0,0,1
"4766",4766,1,1961,1,1,1,0,1,0,0,0,0,0,0,1
"4767",4767,1,1957,1,1,1,0,0,0,1,0,1,0,0,0
"4768",4768,0,1956,1,0,1,0,0,0,1,0,1,0,0,0
"4769",4769,0,1969,1,1,1,1,1,0,1,1,0,0,0,0
"4770",4770,0,1942,1,1,1,0,0,0,1,0,0,0,0,1
"4771",4771,1,1942,1,1,1,0,0,0,1,0,0,0,0,1
"4772",4772,0,1957,1,1,1,0,1,1,1,1,0,0,0,0
"4773",4773,1,1962,1,1,1,0,0,0,1,1,0,0,0,0
"4774",4774,0,1973,1,1,1,0,1,0,0,0,1,0,0,0
"4775",4775,1,1963,0,1,1,0,0,0,0,0,0,0,0,1
"4776",4776,0,1961,1,0,1,0,0,1,1,0,0,0,0,1
"4777",4777,1,1968,1,1,1,0,1,0,0,0,0,0,0,1
"4778",4778,0,1965,1,1,1,0,1,0,0,0,0,0,0,1
"4779",4779,0,1954,1,1,1,1,1,0,1,0,0,0,0,1
"4780",4780,1,1967,1,1,1,0,1,0,0,0,0,1,0,0
"4781",4781,0,1963,1,1,1,0,1,0,0,0,0,1,0,0
"4782",4782,0,1930,1,1,1,0,0,1,1,0,1,0,0,0
"4783",4783,1,1934,1,1,1,0,1,0,1,0,1,0,0,0
"4784",4784,0,1967,1,1,1,0,0,1,0,1,0,0,0,0
"4785",4785,1,1968,1,1,1,0,0,1,0,1,0,0,0,0
"4786",4786,1,1945,1,1,1,0,1,1,0,0,0,0,0,1
"4787",4787,0,1946,0,1,1,0,0,0,0,0,0,0,0,1
"4788",4788,0,1966,1,1,1,0,1,0,1,0,0,0,0,1
"4789",4789,1,1968,1,1,1,0,0,0,1,0,0,0,0,1
"4790",4790,0,1955,1,1,1,0,1,1,1,0,1,0,0,0
"4791",4791,1,1926,1,1,1,1,1,1,1,0,1,0,0,0
"4792",4792,0,1936,1,1,1,0,0,0,0,0,0,1,0,0
"4793",4793,1,1936,1,1,1,0,1,0,1,0,0,1,0,0
"4794",4794,1,1966,1,1,1,0,0,0,0,0,0,0,0,1
"4795",4795,0,1963,1,1,1,0,0,0,0,0,0,0,0,1
"4796",4796,0,1959,0,1,1,0,1,1,1,0,0,0,0,1
"4797",4797,1,1958,0,1,1,0,0,1,1,0,0,0,0,1
"4798",4798,0,1924,1,1,1,0,1,0,1,0,0,1,0,0
"4799",4799,0,1943,1,1,1,0,1,0,0,1,0,0,0,0
"4800",4800,1,1944,1,1,1,0,1,0,0,1,0,0,0,0
"4801",4801,1,1948,1,0,1,0,0,0,0,0,0,0,0,1
"4802",4802,1,1973,1,0,1,0,1,1,0,0,0,0,0,1
"4803",4803,1,1954,1,1,1,0,0,0,0,0,0,0,0,1
"4804",4804,0,1944,1,1,1,0,0,0,0,0,0,0,0,1
"4805",4805,1,1961,1,1,1,0,1,0,0,0,0,0,0,1
"4806",4806,0,1956,1,1,1,0,0,1,1,0,0,0,0,1
"4807",4807,0,1935,1,1,1,0,1,0,0,0,0,0,0,1
"4808",4808,1,1939,1,0,1,0,0,0,0,0,0,0,0,1
"4809",4809,0,1955,1,1,1,1,0,1,1,0,0,0,1,0
"4810",4810,1,1972,1,1,1,0,0,0,0,0,0,0,0,1
"4811",4811,0,1970,1,0,1,0,1,0,0,0,0,0,0,1
"4812",4812,1,1961,1,0,1,0,0,0,0,0,0,0,0,1
"4813",4813,0,1960,1,1,1,0,0,0,1,0,0,0,0,1
"4814",4814,1,1952,1,1,1,1,1,0,1,0,0,0,1,0
"4815",4815,1,1956,1,1,1,0,1,1,0,1,0,0,0,0
"4816",4816,0,1956,1,1,1,0,0,1,0,1,0,0,0,0
"4817",4817,0,1954,1,1,1,0,1,0,1,0,0,0,1,0
"4818",4818,1,1954,1,1,1,0,1,0,0,0,0,0,1,0
"4819",4819,0,1953,1,1,1,0,1,0,1,0,0,0,0,1
"4820",4820,1,1954,1,1,1,0,1,0,1,0,0,0,0,1
"4821",4821,1,1968,1,0,1,0,1,0,0,0,0,0,0,1
"4822",4822,1,1968,1,1,1,0,1,0,0,0,0,0,0,1
"4823",4823,1,1968,1,0,1,0,1,0,1,0,1,0,0,0
"4824",4824,0,1966,1,0,1,0,1,0,0,0,1,0,0,0
"4825",4825,1,1948,1,1,1,0,0,0,1,0,0,0,0,1
"4826",4826,0,1985,0,0,1,0,0,0,0,0,0,0,0,1
"4827",4827,0,1983,0,1,1,0,0,0,0,0,0,0,0,1
"4828",4828,0,1950,1,1,1,0,0,0,1,0,0,0,0,1
"4829",4829,1,1965,1,1,1,0,0,0,0,0,0,0,0,1
"4830",4830,0,1962,1,1,1,0,1,0,1,0,0,0,0,1
"4831",4831,0,1965,1,1,1,0,0,0,0,1,0,0,0,0
"4832",4832,1,1968,1,1,1,0,0,0,0,1,0,0,0,0
"4833",4833,0,1945,1,1,1,0,0,0,1,0,0,1,0,0
"4834",4834,0,1940,1,1,1,0,1,0,0,0,0,0,0,1
"4835",4835,0,1962,1,1,1,0,0,0,0,0,0,1,0,0
"4836",4836,1,1957,1,1,1,0,0,0,0,0,0,1,0,0
"4837",4837,0,1966,1,1,1,0,0,0,0,0,0,0,0,1
"4838",4838,1,1961,1,1,1,0,0,0,1,0,0,0,0,1
"4839",4839,1,1956,1,1,1,0,0,1,1,0,0,0,0,1
"4840",4840,0,1957,1,1,1,0,0,0,0,0,0,0,0,1
"4841",4841,1,1959,1,1,1,0,1,0,1,0,0,0,0,1
"4842",4842,0,1949,1,1,1,0,0,0,0,0,0,0,0,1
